a,b,beta,k,m,l,N,p_0,q,Adv_strategy,rateRandomness,deltaWS,gammaWS,maxTermRound,sZipf,Type,X,Y
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,20
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
0.666,0,0.3,20,0,10,200,0.666,0.1,5,1,0.3,1,500,0.92,TP,,19
